index,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,dr2_radial_velocity,dr2_radial_velocity_error,e_Gmag,e_BPmag,e_RPmag,bp_rp,hdbscan
22233,604894707113832704,132.85802503339934,0.014355088,11.550009171192468,0.006671356,1.1060934570050205,0.017198158,64.314644,11.400863,-11.036598204696418,0.017024405,-2.8588765356270285,0.01156036,178098.87839896,30.500238,12.560714,98891.23731764218,41.874256,12.850648,113187.66383465026,42.740128,12.113398,34.847023,2.2531357,0.00018593723300243457,0.00045974139893180903,0.00040997846225880667,0.7372499999999995,537
22236,604894745769327232,132.83949335458755,0.028883591,11.552022363234784,0.015655007,1.140031985679314,0.03388626,33.642895,11.53654,-11.145961504389758,0.037834816,-2.9764563979383154,0.029238716,13820.467596816445,3.9764316,15.33606,6052.114987573463,13.821958,15.883775,11082.195160586927,15.564307,14.636331,,,0.00031238854428187383,0.002479629063899062,0.0015248541797900814,1.2474439999999998,537
22242,604894913272261632,132.8662181738173,0.023061275,11.58257595916472,0.012064086,1.128511691604889,0.026891064,41.966045,11.504656,-11.14584410701111,0.028169183,-2.8508341650289486,0.020446792,23180.176878717022,4.64009,14.774575,11883.258991385906,13.6362295,15.151203,16043.852161344386,13.355675,14.234624,,,0.0002173371554796776,0.0012458996370669985,0.0009038190916157101,0.9165790000000005,537
22269,604895055006972800,132.8197044275423,0.041395452,11.58127858168764,0.023224695,1.148524052178257,0.047810677,24.022333,11.152572,-10.836209723097475,0.054967348,-2.637499448449433,0.043971222,7205.384478773671,3.058536,16.043224,3143.805548608946,11.837182,16.594904,5767.214114114493,11.12225,15.34548,,,0.00046087245983038674,0.004088057248132905,0.0020938757022766178,1.2494239999999994,537
22273,604895089366706304,132.84976910451695,0.0173874,11.580653764401506,0.009323053,1.1392711511157656,0.020350344,55.98289,11.319664,-10.926635324562389,0.02151856,-2.9569290212141075,0.015956633,53713.66921421607,9.467929,13.862155,27954.02965864472,21.192995,14.222431,36714.632428706485,37.304523,13.335797,,,0.00019137909306442938,0.0008231372091873783,0.0011031806269879451,0.8866340000000008,537
22277,604895158086185856,132.8285289440775,0.038083643,11.588236796633808,0.021237,1.1292708563594205,0.044934943,25.13124,11.306564,-11.000924849463107,0.0487062,-2.611138315066917,0.03728259,8288.710595966417,3.3306856,15.8911495,3715.428065682476,13.282361,16.41352,6515.414866191254,12.18506,15.21304,,,0.000436285704599983,0.003881420920396266,0.0020305323714380564,1.2004799999999989,537
22304,604895329886451200,132.7621693148779,0.03625642,11.557058177227578,0.020547796,1.1099441120943034,0.04323791,25.670624,11.600462,-11.167926557875106,0.04581372,-3.138173641266386,0.03404838,10681.994997161091,3.5348544,15.615736,5009.569526659548,11.302,16.08904,8056.676410742876,9.708371,14.982506,,,0.0003592886349084195,0.0024495099870105704,0.0013083223585681984,1.106534,537
22305,604895364244625920,132.78867375685445,0.02157718,11.559159923113269,0.012119078,1.222518978598934,0.02511148,48.68367,11.189738,-10.818881966229096,0.028285855,-2.8569262683551475,0.0207014,26548.13894229028,5.8889766,14.627281,13869.348596029562,15.497034,14.983402,18084.28039692838,16.391575,14.104643,,,0.00024084080309705658,0.00121315653461796,0.0009841102902568935,0.8787590000000005,537
22308,604895428668355200,132.7803547614347,0.11361279,11.56743926076671,0.06604213,1.038450497134814,0.13210003,7.861092,11.13705,-10.744289209727365,0.14347915,-2.931573870545097,0.11271372,1152.0403565925244,1.3296267,18.033697,286.0162674394357,10.310323,19.197565,1315.0382832274784,11.516651,16.95055,,,0.0012531018021564712,0.039138651322414224,0.00950850260995857,2.247015000000001,537
22311,604895467323840256,132.7815481592287,0.21333733,11.579443138538858,0.12680995,0.9523162469711433,0.24671194,3.860033,11.321693,-10.884073807716518,0.26169673,-3.1173207534064087,0.21855675,461.76034610615136,0.9497485,19.026325,111.98553124569072,6.983778,20.215637,521.9084011679934,7.962483,17.953909,,,0.002233141803015877,0.0677100026784496,0.016564508357259415,2.2617280000000015,537
22318,604895669186529792,132.7635165916137,0.42766052,11.589423819102704,0.26673877,1.0922812169147915,0.49945834,2.1869316,11.54758,-11.255751613733167,0.5168722,-2.579661641709304,0.4128175,183.3820785828973,0.76646286,20.028975,60.96373757831141,5.26242,20.875864,237.50885387560095,6.6659827,18.808697,,,0.004537937857042441,0.0937212865484802,0.03047254297926975,2.0671670000000013,537
22319,604895673481330688,132.77040426502492,0.4558377,11.592105968534932,0.2835211,1.23289172771018,0.5476243,2.251346,11.438734,-11.011608600997349,0.55009955,-3.096628116353653,0.45032582,171.15364485116032,0.765403,20.1039,68.34093715174491,7.055009,20.75184,209.2391986368235,6.3404527,18.946287,,,0.004855437049284975,0.11208331368336921,0.03290042733768589,1.8055529999999997,537
22327,604895810921215744,132.82179026065447,0.05000374,11.586897549945846,0.027372196,1.234790380050964,0.057428252,21.501444,11.367709,-10.976353746953356,0.06367969,-2.9571065847546683,0.0492958,4789.957757013326,2.1275315,16.486538,1903.650817200028,7.353111,17.139574,4096.556128076804,11.059605,15.716848,,,0.00048224600163356804,0.004193804219855713,0.002931197128369701,1.422725999999999,537
22370,604895948360165888,132.83468147201515,0.04633332,11.602570195085612,0.025588341,1.2701700217086174,0.05425238,23.412247,11.272505,-10.902068379655464,0.057232227,-2.8660536845246707,0.04407492,5976.625670640156,2.8162026,16.246227,2192.924068183212,10.246053,16.985983,5414.70742171376,21.262823,15.413958,,,0.000511601912392561,0.005072911944090729,0.004263539088720916,1.5720250000000018,537
22376,604896051439391104,132.77719082541157,0.020261716,11.599691095661337,0.011413647,1.1485762475750647,0.024055274,47.74738,11.211682,-10.819024517765474,0.026198985,-2.9411783418191577,0.019592328,33105.07361957488,7.043599,14.38763,17629.44734293913,18.96542,14.722945,22115.07066354789,18.926813,13.886174,,,0.0002310065983836456,0.001168014103442166,0.0009292091545815615,0.8367709999999988,537
22380,604896150222841088,132.78087087375013,0.01647822,11.614861913091,0.008595304,1.2436404594579058,0.019292701,64.46171,11.433828,-11.018695693883885,0.021909215,-3.05299513480719,0.0150167225,91515.617701683,18.49605,13.283628,51133.41470690158,28.727882,13.56678,57964.19287299913,22.21972,12.839996,,,0.00021943610975208756,0.0006099905854558444,0.0004162009900913516,0.7267840000000003,537
22409,604896326317278464,132.89776285641383,0.022282384,11.575589092368071,0.010658339,1.1606062868335307,0.02611529,44.44164,11.230422,-10.792812803129005,0.026577167,-3.104442640137159,0.01818992,29958.191865037297,5.466299,14.496078,15739.574642886046,23.398342,14.84606,20275.46684003192,17.033607,13.980469,,,0.0001981080419362542,0.001614047877221066,0.0009121370158050769,0.8655910000000002,537
22410,604896395036758528,132.87466139670332,0.01260968,11.586422750222024,0.0063612345,1.1767322900760782,0.014784221,79.593796,11.456172,-11.142091554467282,0.015435649,-2.664146306289643,0.01081255,175449.97284080833,30.838549,12.576983,97012.03130468688,60.660652,12.871478,112237.79675395446,41.81907,12.122548,,,0.0001908380412340527,0.0006788999796714051,0.0004045382185098428,0.7489299999999997,537
22414,604896463756224640,132.91145359128978,0.12364402,11.602880723789,0.069296494,1.03298974495955,0.14750332,7.003163,11.522139,-11.094033597969585,0.15273932,-3.111607169744864,0.12047682,1061.7990670249778,1.2587444,18.122261,278.84083614413566,11.666781,19.225151,1149.4272340286795,12.128847,17.096691,,,0.0012871214621103068,0.04542751592573955,0.011456774226339107,2.1284600000000005,537
22416,604896498115955968,132.92939612707843,0.01801286,11.608003894698795,0.009134333,1.1711731381142008,0.021526521,54.40606,11.647852,-11.40419065583203,0.022854537,-2.369997333329492,0.016184123,48021.81840834864,7.8155894,13.98377,24858.569297935534,14.6984215,14.349852,32984.305988315806,19.116825,13.452127,,,0.0001767044367405426,0.0006419761404639901,0.000629263778655151,0.8977249999999994,537
22418,604896498115959296,132.92578107805087,0.08476497,11.602282789151133,0.04596872,1.2574703576342998,0.101894826,12.340866,11.487654,-11.029830286362271,0.10486292,-3.2107664483095304,0.07822093,1877.9815250484128,1.6370062,17.50314,610.5483155219717,9.0266075,18.374243,1828.8667453428368,7.6714816,16.59244,,,0.0009464187347145009,0.016051988548216014,0.004554298632454188,1.781803,537
22426,604896566835439872,132.90418327480896,0.021556312,11.614335581171282,0.011276808,1.2331326182265463,0.025869861,47.666763,11.162981,-10.696760806956709,0.026786963,-3.1924063225513213,0.019425659,27224.459286453563,5.1822696,14.599969,13234.092974275582,18.958748,15.034307,19883.225889395824,20.168312,14.001678,,,0.0002066736264009886,0.0015553917552564671,0.0011013035132762968,1.032629,537
22428,604896631259208192,132.87058872234226,0.18864928,11.60489735743737,0.09748209,1.2259194907649602,0.213696,5.736745,11.164515,-10.79207494395764,0.24645492,-2.8596340118786223,0.16608591,627.0133041648168,1.0262076,18.694176,148.55570411047293,8.896293,19.90882,702.5504050974976,8.010488,17.631203,,,0.001776981026586116,0.06501956593368782,0.012379577004405203,2.2776169999999993,537
22429,604896631259520512,132.87779970342746,0.32498002,11.599417319395538,0.1838799,0.97861228090277,0.37071982,2.6397624,11.452954,-11.113631473845077,0.37865242,-2.767194766499884,0.30589077,250.18302451195584,0.6766918,19.691723,57.70951991244901,5.435184,20.935423,313.78533804015603,7.548916,18.506313,,,0.002936685205385854,0.10225654376045357,0.026120186045241654,2.4291100000000014,537
22434,604896635554923008,132.8839407689015,0.0137421135,11.603474200237882,0.0071420376,1.1568720743566456,0.01612086,71.76242,11.553961,-11.192896954401569,0.016826823,-2.86584517287699,0.0127211,103400.65470288628,16.556042,13.151058,57306.36661054652,26.90475,13.443035,66128.67054441525,30.88397,12.696921,,,0.00017384313724654233,0.0005097419864966675,0.0005070696885270407,0.7461140000000004,537
22435,604896635554924672,132.877224392414,0.037632547,11.60276267913382,0.019535586,1.03744448585197,0.043108746,24.065756,11.454022,-11.05218322305112,0.045608506,-3.007304779671162,0.03481524,8461.455205538306,2.8018236,15.868754,3773.040720261932,11.297466,16.396814,6657.068704862079,9.92242,15.189688,,,0.00035951751181931936,0.003250976802967679,0.0016182994513708204,1.2071259999999988,537
22460,604896807353611264,132.88530719417034,0.08036045,11.623653959067692,0.0428007,1.1701211232157724,0.09703618,12.058606,11.122045,-10.677739486030568,0.098482296,-3.112193613602102,0.073332295,2016.379987349928,1.627096,17.425936,634.2208641530517,8.892203,18.332941,1939.584407819368,7.54815,16.528624,,,0.0008761230754620428,0.015222751698734693,0.0042252864587413695,1.804317000000001,537
22462,604896837417607808,132.89348112544673,0.01403622,11.632609571625212,0.007243225,1.1986323362760365,0.017642459,67.94021,11.081329,-10.78958135417184,0.017803306,-2.5260249874624843,0.012861993,114525.08052706312,22.953913,13.040115,63468.68596025926,32.238995,13.332144,73112.6521528411,25.190891,12.587914,,,0.00021761079992499164,0.0005515010047385157,0.00037408932084202745,0.74423,537
22465,604896876073077504,132.92746267714128,0.046414163,11.61369651801176,0.023943923,1.110470097096086,0.055962805,19.843002,11.426518,-11.024630026687165,0.058648225,-3.0038071853259094,0.042448968,5484.259520695891,2.330219,16.339571,2279.7148324053883,9.823429,16.94384,4532.143995813878,12.135227,15.607137,,,0.0004613208262241854,0.004678502928770847,0.0029071572569247793,1.3367030000000018,537
22469,604897047871749376,132.97266682757402,0.011997674,11.642391248543529,0.00609476,1.163966201676433,0.014343456,81.14963,11.186185,-10.84199757338084,0.015297997,-2.753510194000299,0.010491369,181885.73196586076,34.79509,12.53787,100481.09015705812,41.22673,12.833331,116302.21424859174,32.537086,12.083925,32.405323,1.3459885,0.0002077034221018963,0.000445470419307985,0.0003037490945100955,0.7494059999999987,537
22496,604897146655294976,132.91241605794872,0.20790647,11.638489533508054,0.11873087,1.1951780803689525,0.25890496,4.616281,10.775007,-10.439547633429406,0.2510328,-2.667700777876436,0.19764313,446.2154574114892,0.8647194,19.063505,113.32923317246043,5.827669,20.202688,525.4628478197426,8.877692,17.94654,,,0.0021040444564226187,0.055831236526747915,0.018343507365145173,2.2561479999999996,537
22499,604897219670462976,132.90060200379995,0.017314736,11.648966605297346,0.009120708,1.1708293956288622,0.020434488,57.296734,11.119289,-10.774123925583538,0.021782726,-2.748970899341397,0.016211448,58175.816610333546,11.227603,13.775511,31882.11338052084,20.641005,14.079675,37759.73962076903,27.070541,13.305323,,,0.00020954093608005646,0.000702923490786716,0.0007783810678059632,0.7743520000000004,537
22501,604897288389928832,132.93714865266165,0.015134431,11.649703245137973,0.0073834164,1.1592611514668354,0.017983217,64.4635,11.520541,-11.19195892476042,0.018933117,-2.731835339034172,0.01306363,81428.43312561442,13.44419,13.410427,45319.953232748216,26.642052,13.697819,51707.142730332846,22.931963,12.964019,,,0.00017925979005551515,0.0006382672170223384,0.0004815207563319478,0.7338000000000005,537
22502,604897288389930880,132.93240236008427,0.114094,11.646304898280324,0.056301843,1.2448143874265911,0.13131277,9.479766,11.350817,-10.902103508128956,0.14263979,-3.1599320384934373,0.104312725,1397.6750450919449,1.4902692,17.82385,371.8486399998296,8.802641,18.912626,1498.7286614555142,9.079247,16.808588,,,0.0011576648169814695,0.02570224818139092,0.006577352814663732,2.104037999999999,537
22536,604897558972113024,132.86916373027682,0.023474537,11.642082754954398,0.011997536,1.1734004281522512,0.027715387,42.33751,11.539724,-11.14224880013666,0.029528476,-3.002587473004453,0.021409297,23717.72977957732,4.8031077,14.749684,11859.429479738925,13.699721,15.153382,16980.236545541105,12.104793,14.173037,,,0.00021987382324142003,0.001254215736954042,0.0007739946364088747,0.9803449999999998,537
22544,604897631987335296,132.8602897050583,0.015215793,11.6435687214845,0.0077442685,1.1444482936268856,0.017577196,65.10983,11.321943,-10.964419477970305,0.01904743,-2.8227485139999167,0.013343473,72519.37171623457,13.316917,13.536232,40257.557176567,28.323698,13.826424,46155.74343635448,26.085773,13.087331,,,0.00019937650562163134,0.0007638830204316394,0.0006136239190742643,0.7390929999999987,537
22563,604897631987337600,132.8550102591567,0.025876814,11.637819660800847,0.0133778,1.1479300800918495,0.02977216,38.557163,11.12849,-10.773947228793464,0.032226633,-2.786641132656328,0.022978561,18592.725409751743,4.3391,15.014009,9347.950376928622,18.377659,15.411751,13220.19417370059,18.199171,14.444801,,,0.0002533850128069473,0.002134509590920076,0.0014946451309007622,0.9669500000000006,537
22565,604897696411104256,132.82446301277082,0.06855196,11.62722390769692,0.03770694,1.0890588061901678,0.08056836,13.517202,11.203455,-10.827579348225148,0.08455464,-2.8776600775660723,0.06828034,2856.5187663462257,1.8159498,17.047773,1028.2075636047052,8.227273,17.80834,2629.0874829395484,8.18661,16.198383,,,0.0006902256225696752,0.008687592348779092,0.0033808303941627823,1.6099570000000014,537
22567,604897696411107840,132.823494922091,0.109966785,11.63612047254699,0.0606206,1.1561639785858304,0.12886976,8.971569,11.815874,-11.355350381296423,0.13392873,-3.2666325805683982,0.104904085,1362.754732507673,1.5392578,17.851322,399.4640998966969,10.44685,18.834848,1414.8034620419942,12.287188,16.871155,,,0.0012263600206627336,0.02839434951378782,0.009429327269962288,1.9636929999999992,537
22572,604897799490329216,132.82818895080504,0.29490852,11.654099213203898,0.16573325,1.1188024254158893,0.33046386,3.3855517,11.509273,-11.270390740263526,0.33763114,-2.3327320869783845,0.25376496,327.87372010781684,0.8058666,19.3981,77.68512435208835,5.308198,20.612698,380.4077330322306,5.6287155,18.297272,,,0.002668583939992566,0.07418798384751202,0.016065131368177176,2.315426000000002,537
22576,604897833850019328,132.84940719217153,0.020331474,11.6478085526861,0.010239396,1.1728343536955887,0.023582172,49.733944,11.339276,-10.977121760002024,0.024870018,-2.8428819439716824,0.017841496,33627.76523188364,6.686073,14.370622,17838.485697846743,13.539538,14.710147,22557.905036787102,17.540863,13.864649,,,0.0002158725527461753,0.0008240815308708032,0.0008442605814123429,0.8454979999999992,537
22578,604897838145767168,132.84657329742475,0.02443088,11.65412257197051,0.012354132,1.1906199447939705,0.028419586,41.894344,11.256947,-10.906883855587957,0.03122419,-2.785449201893718,0.020715607,23916.220220967523,5.219671,14.740636,12212.939168952898,13.054151,15.121491,16644.57781187856,14.804918,14.194714,,,0.000236959926328894,0.0011605203437932722,0.0009657340464114257,0.9267770000000013,537
22602,604897906866824448,132.83658070499246,0.018769352,11.661139389314569,0.0097670145,1.1068811034069663,0.0214215,51.671505,11.306806,-10.978386528054113,0.022198994,-2.705342880277788,0.015789801,72131.43379966915,24.899824,13.542055,39916.85599963824,28.060648,13.835651,46235.24681791544,28.333143,13.085463,,,0.0003747969364367382,0.000763248023913755,0.0006653434612523675,0.7501879999999996,537
22603,604897936929290880,132.8450074365611,0.19143051,11.675038215657874,0.10396844,1.313568849113716,0.21933168,5.9889607,11.092697,-10.639945030716913,0.22301205,-3.1367989270941203,0.1683428,638.4283008319427,1.0930425,18.674587,153.04688149791346,7.92573,19.87648,690.2158038459999,6.91548,17.650433,,,0.0018588709398422087,0.05622624862339954,0.010878318009299032,2.226047000000001,537
22613,604898009944444032,132.8982920955117,0.056747515,11.658938927547728,0.030535266,1.1436050945138665,0.06748158,16.946924,11.47698,-11.090158260733734,0.071077764,-2.9545683558049136,0.052279472,4111.151844292658,2.3086205,16.652458,1591.3179229047576,7.2251506,17.33415,3600.195262538813,10.269199,15.85708,,,0.0006096960060904972,0.004929629383505305,0.003096954563598695,1.4770700000000012,537
22637,604898113023653888,132.91057381069493,0.07224792,11.666135898461604,0.039061986,1.113630410961549,0.08924892,12.477803,11.338786,-10.909638440967845,0.09169094,-3.089960869394885,0.06648076,2795.909445691247,1.8041186,17.071058,814.9452057734129,10.420171,18.06072,2912.1073484524823,10.917743,16.087378,,,0.00070059382098953,0.01388259828307566,0.004070519191417802,1.9733419999999988,537
