index,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,dr2_radial_velocity,dr2_radial_velocity_error,e_Gmag,e_BPmag,e_RPmag,bp_rp,hdbscan
28726,342517319664145536,28.405385159965103,0.012726616,37.40479719263119,0.013705757,2.270620190375546,0.01501723,14.872878,10.092192283556225,0.017495396,-10.924749135060438,0.019530103,203397.84026430064,44.679535,12.416501,112887.74919999058,98.67884,12.706925,130143.25112991092,52.7048,11.961842,22.401611,9.248737,0.00023849903567423606,0.0009490772027151342,0.00043969632714503887,0.7450829999999993,268
29532,342523646152426368,28.86236104309398,0.39909777,37.38452459180616,0.34431827,2.238467746717438,0.40726835,15.432964,9.560949854816633,0.57931983,-12.114644792398195,0.51001453,286.3133314209447,1.3184587,19.545263,197.24110331085168,8.866097,19.60105,112.69015163207924,8.281308,19.618181,,,0.004999761408118696,0.04880444464268937,0.07978794764345315,-0.01713099999999912,268
29543,342523783591381504,28.903998034139004,0.02193014,37.370269073461,0.022102827,2.2327064815014164,0.026115632,15.504773,9.817015142149366,0.028898671,-12.001008171963516,0.032209996,21240.38280285516,9.004199,14.869461,9033.413213903952,22.704975,15.448913,17856.34689005259,60.34132,14.118414,,,0.00046026406114643166,0.002728936759771512,0.0036689898650766445,1.3304989999999997,268
29810,342526012678300032,28.74610146234353,0.27606782,37.39441459171218,0.28813466,2.190944389835164,0.32884392,14.317005,8.176255617215023,0.3926763,-11.752679840207108,0.4364556,343.23275485562965,1.2404574,19.348394,64.02749567752183,9.643271,20.822626,418.2364496918804,9.213238,18.194342,,,0.003923895638126469,0.16352425385692318,0.02391744207618158,2.6282840000000007,268
30221,342529517371648768,29.042156953466165,0.08062864,37.44605946944071,0.087423004,2.2351117000366783,0.09664221,16.453102,11.31988274021452,0.10658664,-11.940052390838224,0.13385373,8586.309553070041,11.286452,15.852851,2717.5949452012014,14.323229,16.75308,8872.675391609613,18.670883,14.877759,,,0.0014271683875272507,0.005722430534323141,0.00228472842217048,1.8753210000000013,268
30291,342530586819560064,28.981439501561887,0.015256058,37.47588071771705,0.015950864,2.269758517265669,0.018725922,15.340186,9.42866702900157,0.019846579,-12.10047738468711,0.02280269,2473015.766075361,636.58795,9.7043,1418181.7369240092,412.55844,9.959212,1527301.278980673,393.08566,9.288084,10.7645035,2.69651,0.00027948329093131053,0.00031584783756846246,0.0002794388628536238,0.6711280000000013,268
30468,342531789410540544,29.11215262968448,0.053097833,37.56256492137211,0.05560504,2.153002443771526,0.06553921,14.908239,9.460309847265204,0.07058913,-11.522072062034932,0.08761876,3850.3224652993,3.293266,16.723623,967.4489592032812,11.128654,17.874472,4351.218286037845,18.716578,15.651368,,,0.0009286541998297382,0.012489323021213288,0.004670247509527669,2.223104000000001,268
30472,342531922552975872,29.13359049364668,0.06275061,37.5728158822221,0.06889221,2.4457066524354127,0.0745141,15.82669,10.155388792736142,0.09523763,-12.138870975135228,0.12186452,149373.6033253594,38.571674,12.751682,80868.60534942133,82.53659,13.069093,98150.48758100432,34.883385,12.268165,5.165261,3.1429176,0.0002803618712250614,0.001108130449301968,0.00038587840949601845,0.8009280000000008,268
30512,342532339166204928,29.0314942113531,0.017698174,37.55789652100236,0.018514922,2.2815166883323323,0.021666178,15.586425,10.044279933669578,0.02298463,-11.918434839695456,0.026885733,29008.38312263024,14.219264,14.531058,12995.969596658257,32.242702,15.054021,22753.464989488108,33.699364,13.855277,,,0.0005322037310576611,0.0026936865803094032,0.0016080460531627313,1.1987440000000014,268
30543,342532678467673088,29.12532685818297,0.17451462,37.5842932003787,0.17758602,2.0167169764216277,0.2128519,15.612917,9.688538584553596,0.24069457,-12.24317727877146,0.28731447,796.64176845411,2.2042787,18.43421,161.3207731949194,11.61535,19.819317,958.0672094159464,8.087492,17.294405,,,0.0030041924547985154,0.07817471845798538,0.009165205513551291,2.5249120000000005,268
30601,342532923281905408,29.0902129812371,0.015376495,37.60228859367778,0.015494226,2.2922750866538157,0.019219799,15.494396,9.690818833313529,0.01933479,-12.089844331014834,0.023730885,4305484.712310564,828.4348,9.102312,1934691.5756607251,1795.6853,9.622013,3381534.929707424,1239.2662,8.425111,4.8264594,1.2347715,0.00020891066064402736,0.0010077267958827666,0.00039790101496584143,1.1969020000000015,268
30896,342535706420556544,29.01227485121072,0.016824074,37.60902344834085,0.015675317,2.270121910426364,0.019237809,15.033175,9.762613506448249,0.023572352,-11.431873817632306,0.022226425,45200.430490836094,26.340406,14.04951,21723.038046421017,53.639286,14.496241,33324.15577166768,67.16697,13.440998,,,0.0006327092935105199,0.0026809378450253596,0.0021883708500398005,1.055242999999999,268
30909,342535873923364224,29.03739086540269,0.1009205,37.6227310742333,0.09752259,2.09130449706638,0.12223344,15.558263,10.16872063409438,0.12775417,-11.775256899821706,0.145299,1583.0340977165624,2.3579311,17.68864,365.3864458798004,25.196722,18.931662,1815.0016495532711,21.638304,16.600702,,,0.0016172053193850649,0.07487139609339853,0.012944059895562706,2.330960000000001,268
30932,342535946938720512,29.0776940995106,0.029094633,37.62756438973037,0.0298644,2.213536105410394,0.034570456,15.170516,9.494745062195976,0.038042974,-11.831921554258187,0.044736847,1038700.2901600144,344.37686,10.646141,621642.6739095794,580.9932,10.854691,605924.3822704479,249.18759,10.291849,,,0.0003599714263344637,0.0010147394611619508,0.00044651114257136267,0.5628420000000016,268
30938,342536050017932288,29.06464960768078,0.01578112,37.644845679176136,0.014519322,2.2960946007238823,0.017720291,15.593362,9.672283832426674,0.023189113,-12.23110185694837,0.020605434,1993218.7874858128,663.7976,9.938479,1146194.0761185014,806.5669,10.190397,1219622.6689632076,380.70914,9.532331,,,0.00036158052065154175,0.0007640232166048919,0.00033891604944643813,0.6580660000000016,268
30966,342536290536098176,29.037380638868918,0.10758619,37.66459199075419,0.10233792,2.3469355401077445,0.12627935,15.457913,9.331852096337514,0.14533916,-12.323296334642254,0.14707707,1319013.4967835075,1529.1083,10.386744,791450.5644648471,3169.9673,10.592483,765169.6727061888,1819.181,10.038501,11.478463,3.4316823,0.001258674188213139,0.0043486585518282776,0.002581323783681271,0.5539819999999995,268
31005,342536702852966784,28.92668295946937,0.020525895,37.631772459294965,0.019955989,2.258684821007305,0.025321105,15.1819935,9.634206607959094,0.029371502,-11.733498596565354,0.02960458,5233609.863488501,1084.1509,8.890364,2394137.8209075653,1110.019,9.39067,4047847.25233895,1706.3043,8.2298355,4.9295535,0.17991763,0.00022491204240556532,0.0005033911605859657,0.0004576744722207586,1.1608345,268
31069,342537213952679936,28.997693273104915,0.06113857,37.68012011007589,0.059594512,2.152304461349386,0.07423492,14.980862,9.06999050694098,0.08054109,-11.923149119083805,0.08024852,256599.81154572495,99.89508,12.164226,143729.0627871845,131.13681,12.444681,164692.91926527212,48.47655,11.706208,7.4965987,1.1432239,0.00042268037680878295,0.000990613725800925,0.0003195811067747955,0.738472999999999,268
31150,342537974163319040,28.65258035003726,0.0148253385,37.44054845513568,0.017516779,2.278681159256752,0.018068235,15.402464,9.92848299732467,0.02017709,-11.77544605649292,0.026769396,139623.36506810028,39.69531,12.824971,75365.76009538367,55.668396,13.145607,91907.55499939958,62.802246,12.339518,,,0.00030867781481327554,0.0008019715175899197,0.000741904974218625,0.806089,268
31314,342539382912584832,28.629474621483496,0.018386211,37.49210498321699,0.02029947,2.285199340649793,0.022843271,15.383691,9.935799728062232,0.025740638,-11.744693517365477,0.030244654,699058.7060107184,205.26299,11.076083,416469.7339371292,290.49854,11.289583,410406.7301022877,197.51245,10.714859,6.784812,2.50639,0.0003188022090615217,0.0007573294206176134,0.0005225216891595132,0.5747239999999998,268
31361,342539756573295616,28.74860507266847,0.025052354,37.48326256329121,0.025506936,2.2487156600217686,0.029678555,14.4590025,8.782138450820138,0.032270495,-11.486374697201688,0.034084562,475971.5853638022,174.6916,11.493414,269093.59743974026,170.41641,11.763783,298010.050236942,111.27586,11.062318,3.4115255,1.732961,0.0003984880623538786,0.0006875944577735248,0.000405409917623712,0.7014650000000007,268
31842,342544120260537728,28.64081429846221,0.10469865,37.55939835031171,0.11865348,2.114894071592659,0.12700921,15.291911,9.66226608172977,0.15540971,-11.852559583356385,0.17882657,1368.1368325629123,2.011292,17.847042,306.55311039914125,10.387019,19.122278,1584.3444222944572,11.320954,16.748272,,,0.0015961360667774958,0.03678828302582499,0.0077581423945688776,2.3740060000000014,268
